,subject_term,housing,bikes,homelessness,dogs,parks,construction,traffic,transit,noise,energy,climate,infrastructure,safety,arts,childcare,democracy,cost of living,healthcare,equity,business,sports,youth,max_val,max_cat,frequency,log_frequency,count
2130,one way traffic,0.0007278923294506,0.0014501531841233,0.0003691730380523,0.0007849828107282,0.0002780230133794,0.0289202239364385,0.991497814655304,0.0308592300862073,0.0066852867603302,0.0005449026357382,0.0009100566385313,0.3498018980026245,0.8688220977783203,0.0002580314467195,0.0002073991345241,0.0005712785059586,0.0038952508475631,0.0001863047655206,0.0346976891160011,0.006709178443998,0.0001459766499465,0.1260035336017608,0.991497814655304,traffic,1,0.0,1
2131,online libraries,0.0001812739646993,0.0001691526849754,0.0002842131943907,0.0019535527098923,0.0001174169956357,0.0008887345902621,0.0024215206503868,0.0016026855446398,0.0006163018406368,0.0019142754608765,0.0079612666741013,0.0030545173212885,0.0680036917328834,0.0003102363552898,0.0002459673560224,0.0074988133274018,0.0040258537046611,0.0001168557209894,0.1407534033060073,0.0008601525332778,0.0002474737120792,0.1376186609268188,0.1407534033060073,equity,1,0.0,1
2132,ontario disability support program,0.0021511996164917,0.0063682305626571,0.0001346416829619,0.0015234174206852,0.014179945923388,0.0004929253482259,0.000597623642534,0.0173293687403202,0.0050126607529819,0.0008932634373195,0.0008727838867343,0.0006637161131948,0.0026510066818445,0.0003916797286365,0.0001694553502602,0.0006701750680804,0.001269111293368,0.0102839600294828,0.0271325204521417,0.0004329513467382,0.0004683558363467,0.0460126996040344,0.0460126996040344,youth,1,0.0,1
2133,ontario municipal board,0.0709889903664588,0.0214070826768875,0.0396560877561569,0.0068925367668271,0.1285835802555084,0.1296722590923309,0.2778393030166626,0.1007810235023498,0.0254147015511989,0.0718413442373275,0.0933386087417602,0.3540715277194977,0.4868092238903045,0.0038969754241406,0.011147835291922,0.0688544288277626,0.2075302451848983,0.0020569874905049,0.4744347035884857,0.8361398577690125,0.0083604296669363,0.2164481580257415,0.8361398577690125,business,1,0.0,1
2134,ontario one call,0.1217663586139679,0.0050429413095116,0.024363299831748,0.006014262791723,0.2393431067466735,0.1536061912775039,0.5195481181144714,0.6826609373092651,0.105482093989849,0.1220815032720565,0.4320806264877319,0.2844253778457641,0.5345743298530579,0.2795064747333526,0.0336940959095954,0.0093207070603966,0.3284024596214294,0.0761128067970275,0.2942337393760681,0.6161182522773743,0.0756192281842231,0.5346912741661072,0.6826609373092651,transit,1,0.0,1
2135,ontario works,0.002071647439152,0.0063776299357414,0.000359320314601,0.0023328179959207,0.0075630377978086,0.1323716044425964,0.5095093250274658,0.5799944996833801,0.0004392878036014,0.2545035779476166,0.4809989631175995,0.8739978075027466,0.5965149402618408,0.7056202292442322,0.0030811876058578,0.0903070569038391,0.1990891993045807,0.1025367304682731,0.329926997423172,0.9835011959075928,0.0162719637155532,0.0532062761485576,0.9835011959075928,business,1,0.0,1
2136,open hours,0.77216637134552,0.2738848626613617,0.0113128032535314,0.0381151996552944,0.7625304460525513,0.4275562465190887,0.1722745597362518,0.808118999004364,0.013181859627366,0.5274107456207275,0.4720726609230041,0.6048288345336914,0.6707325577735901,0.6643152236938477,0.5763388872146606,0.4307967126369476,0.1921475380659103,0.6932654976844788,0.4418328106403351,0.9448166489601136,0.2571807503700256,0.4068804979324341,0.9448166489601136,business,1,0.0,1
2137,open spaces,0.0933477729558944,0.139626920223236,0.0052112354896962,0.0184406321495771,0.9195335507392884,0.3543173670768738,0.0031174882315099,0.450652927160263,0.0003004253376275,0.2920990586280823,0.2122956812381744,0.0018675769679248,0.6843346953392029,0.4565411806106567,0.2798369228839874,0.2566052377223968,0.0618070587515831,0.2295765727758407,0.292635440826416,0.0195758454501628,0.2291098088026046,0.4209116101264953,0.9195335507392884,parks,1,0.0,1
2138,operating budgets,0.0050465306267142,0.0033897887915372,0.0009913607500493,0.0017071176553145,0.0112703945487737,0.0018803717102855,0.0066585582681,0.0743337422609329,0.0002614512923173,0.0339074544608593,0.0030864882282912,0.0180344898253679,0.0375420153141021,0.0012642509536817,0.0020791364368051,0.0140988770872354,0.0847842991352081,0.0155885815620422,0.0151350870728492,0.9230188727378844,0.0009694950422272,0.0460167676210403,0.9230188727378844,business,1,0.0,1
2139,operating hours,0.009686411358416,0.0090761063620448,0.0004093765455763,0.004628119058907,0.0715550035238266,0.0034199950750917,0.2124997973442077,0.2290057688951492,0.001565946615301,0.1157302558422088,0.0095010446384549,0.1537765264511108,0.1299124211072921,0.0058973785489797,0.0032823688816279,0.05319819226861,0.0022802811581641,0.0780540630221366,0.0789287760853767,0.9534777402877808,0.0029545496217906,0.0721673816442489,0.9534777402877808,business,1,0.0,1
2140,operating licences,0.0025011119432747,0.0167145375162363,0.0002026593574555,0.004204147029668,0.0433096252381801,0.0013528270646929,0.2345471382141113,0.1638179868459701,0.0003808565088547,0.1379738599061966,0.0339240580797195,0.0372496917843818,0.3426873087882995,0.0140694761648774,0.0015062736347317,0.0519683882594108,0.0018029848579317,0.0347488932311534,0.0065468619577586,0.8109449148178101,0.0059932162985205,0.0468531288206577,0.8109449148178101,business,1,0.0,1
2141,operating licenses,0.002381729427725,0.0106140095740556,0.0001994498597923,0.0033784750849008,0.0390576347708702,0.0017016718629747,0.0918450951576232,0.1649817824363708,0.0001899376366054,0.0985723659396171,0.0243019647896289,0.0769858658313751,0.1912455558776855,0.0318151786923408,0.0017246039351448,0.0491152554750442,0.0014761874917894,0.030764041468501,0.0048390650190413,0.7303643226623535,0.0062281596474349,0.0474979765713214,0.7303643226623535,business,1,0.0,1
2142,optometrists,0.000187265643035,0.0001206276356242,7.697353430557996e-05,0.0001654684456298,0.0007448472315445,0.0001844400685513,0.0002400291705271,0.0030896221287548,9.711391612654552e-05,0.0005071152118034,0.0003437394625507,0.0002442847471684,0.0348746106028556,0.0003922607866115,6.474018300650641e-05,0.0004856046289205,0.0008540719863958,0.3142500519752502,0.0088645853102207,0.0012710042065009,0.0002091288770316,0.0107302190735936,0.3142500519752502,healthcare,1,0.0,1
2143,optometry services,0.0004970214795321,0.0002826630952768,0.0001350548991467,0.0011460087262094,0.0012442209990695,0.000126208513393,0.0007316775154322,0.0035257078707218,0.0001115924096666,0.0009938302682712,0.001489418791607,0.0002683734928723,0.0063391774892807,0.0002396972122369,7.803198968758807e-05,0.0031961107160896,0.0008305934024974,0.1097533330321312,0.0045636040158569,0.0036549179349094,0.0003183493099641,0.1099578365683555,0.1099578365683555,youth,1,0.0,1
2144,optomology services,0.000365186977433,0.0003393218503333,0.00017696688883,0.0012431733775883,0.0022357394918799,0.0001416237064404,0.0013469901168718,0.0047128135338425,0.0001800046447897,0.0003316828806418,0.0005681518232449,0.0008494248031638,0.0062122731469571,0.0003030429361388,9.559385216562076e-05,0.0027086744084954,0.0006321922992356,0.001944305258803,0.0023401831276714,0.0076746451668441,0.0002944819862022,0.1273843050003051,0.1273843050003051,youth,1,0.0,1
2145,oral health,0.0014017383800819,0.00270602456294,0.0022297098767012,0.0078513240441679,0.0057553579099476,0.0005915232468396,0.0008826715056784,0.0143903028219938,0.0010182060068473,0.0052476907148957,0.0004209872859064,0.0001699247513897,0.1315792948007583,0.0006517744623124,0.0033138999715447,0.0145072527229785,0.0011860296363011,0.8634481430053711,0.0496952161192894,0.0003890894877258,0.0010747197084128,0.3374501466751098,0.8634481430053711,healthcare,1,0.0,1
2146,organic gardening,8.41471555759199e-05,0.0001169625174952,2.7199133910471573e-05,0.0002715520386118,0.0047834827564656,6.246622797334567e-05,8.445949788438156e-05,0.0001987344148801,7.742630987195298e-05,0.0008262626943178,0.0008225865894928,0.0001299001160077,0.0036642756313085,0.0002012342010857,5.593931200564839e-05,0.0002871717733796,0.0018904781900346,0.0001000571501208,0.0997119024395942,0.0001798637531464,7.407042721752077e-05,0.1741946190595626,0.1741946190595626,youth,1,0.0,1
2147,organic horticulture,7.785132038407028e-05,6.790539919165894e-05,3.1616411433788016e-05,9.451336518395692e-05,0.0020574680529534,5.362995943869464e-05,6.18171616224572e-05,0.000409420375945,5.240839163889177e-05,0.0001108345823013,0.0002098242257488,0.0001047689802362,0.0018055248074233,0.0003483151085674,4.411915506352671e-05,9.548205707687885e-05,0.0002173338434658,8.699158934177831e-05,0.0224622748792171,0.0002226344658993,6.105563079472631e-05,0.1518920660018921,0.1518920660018921,youth,1,0.0,1
2148,organic materials,0.1530482172966003,0.0065372856333851,0.0025661422405391,0.0019261980196461,0.0339611433446407,0.4244414865970611,0.0027432905044406,0.3468851745128631,0.0001506102125858,0.0109596066176891,0.0029916313942521,0.182466372847557,0.2537089586257934,0.0154513642191886,0.0172961466014385,0.0260462928563356,0.0302627030760049,0.0242311172187328,0.0236245281994342,0.0508623532950878,0.0047374735586345,0.124451033771038,0.4244414865970611,construction,1,0.0,1
2149,organic waste,0.0005795123288407,0.0021687606349587,0.0010617400985211,0.0032497381325811,0.0097457729279994,0.0036606255453079,0.0001865607919171,0.0243801642209291,0.0008193961111828,0.0005151599179953,0.0006163325742818,0.0010032517602667,0.0036898842081427,0.0001581994292791,0.0012668462004512,0.0005949222831986,0.0044587296433746,0.0003505226923152,0.0022544153034687,0.0009618746116757,0.0004880138149019,0.0725829154253006,0.0725829154253006,youth,1,0.0,1
2150,organics (waste),0.0001775921264197,0.0011263740016147,0.0006481623277068,0.0006904532201588,0.0001689580531092,0.0001999423257075,0.0002011519391089,0.0013505081878975,0.0140361953526735,0.0003951962280552,0.0002987426123581,0.0003272364847362,0.0001930831931531,0.0001688567426754,6.307738658506423e-05,8.664360939292237e-05,0.0006530685350298,0.0001140970998676,0.000309540570015,0.0002002556720981,0.0001001799901132,0.0018588996026664,0.0140361953526735,noise,1,0.0,1
2151,organics collection,0.0006847064360044,0.0016734936507418,0.0001652705541346,0.0015679647913202,0.0012103784829378,0.0005048390012234,0.0002680729958228,0.0018969292286783,0.0020676054991781,0.0025950060226023,0.0012527559883892,0.3531114459037781,0.0024386181030422,0.0007346518104895,0.0003659720241557,0.0013110809959471,0.0007483739755116,0.0009805241134017,0.0075581460259854,0.0007277547847479,0.0001756459241732,0.0410615019500255,0.3531114459037781,infrastructure,1,0.0,1
2152,organics processing facilities,0.0001465771492803,0.0001946491975104,4.784306656802073e-05,0.0005035611102357,0.0001538080978207,0.0001379434252157,0.0002317755133844,0.0003708965377882,0.000452383654192,0.0013996643247082,0.0005148265627212,0.5065683126449585,0.0015047749038785,0.0001459468912798,4.992900358047336e-05,0.0010061815846711,0.00043536699377,9.412632061867043e-05,0.0120683284476399,0.9090207815170288,9.394202788826078e-05,0.0100762266665697,0.9090207815170288,business,1,0.0,1
2153,organizational structure,0.0029424699023365,0.0008351406431756,0.0004338024882599,0.000581057567615,0.0029066153801977,0.0033047103788703,0.0033591864630579,0.0771345570683479,5.708004027837888e-05,0.0356755033135414,0.000867981580086,0.0548043213784694,0.068225972354412,0.0002043085260083,0.0019440359901636,0.0969446524977684,0.0011039345990866,0.1116753593087196,0.0842837542295456,0.7588195204734802,0.0004142626130487,0.0373425260186195,0.7588195204734802,business,1,0.0,1
2154,organizations,0.0060031171888113,0.0009237591875717,0.0012225846294313,0.0002530495985411,0.0040336693637073,0.0203428287059068,0.0022085488308221,0.1195822730660438,0.0002576306869741,0.115250289440155,0.013382445089519,0.2659921646118164,0.1383845657110214,0.0125359836965799,0.0102615905925631,0.1185589656233787,0.0055130794644355,0.1449336111545562,0.1137599647045135,0.946847438812256,0.0016715929377824,0.0336791239678859,0.946847438812256,business,1,0.0,1
2155,organizations in community and life,0.0119678480550646,0.0019639255478978,0.0012115788413211,0.0003948037337977,0.0565233826637268,0.0023835017345845,0.0022008658852428,0.054984800517559,0.0002089152112603,0.0188220348209142,0.0069006863050162,0.0313681736588478,0.2087999880313873,0.0040239733643829,0.0097386799752712,0.1162620410323143,0.0120057901367545,0.0277304407209157,0.1470227390527725,0.0139087829738855,0.0004323571920394,0.0564073026180267,0.2087999880313873,safety,1,0.0,1
2156,organizations in culture,0.0017319764010608,0.0009481522720307,0.0002461868571117,0.0002771664003375,0.0033686119131743,0.0008263461641035,0.0004097774508409,0.0134717701002955,0.0001303469471167,0.0112625425681471,0.0024079396389424,0.0006971318507567,0.0224419087171554,0.7388772368431091,0.0015870981151238,0.0637096017599105,0.000797847402282,0.0026982340496033,0.0602012947201728,0.0032469080761075,0.0004325147019699,0.0209093149751424,0.7388772368431091,arts,1,0.0,1
2157,organizations in finance,0.000111429602839,0.00012155463628,6.767559534637257e-05,8.918628009269014e-05,6.962053885217756e-05,6.062961620045826e-05,0.0001744268229231,0.0001013257715385,0.0001302299351664,8.856547356117517e-05,0.0001299606374232,0.0005434973863884,0.0003977137675974,9.054756810655816e-05,4.5913158828625455e-05,0.0001864427904365,0.000353076175088,5.659764428855851e-05,0.036826878786087,0.2561261355876922,5.833070463268086e-05,0.0003944450290873,0.2561261355876922,business,1,0.0,1
2158,organizations in government,0.0003701876848936,0.0002670628018677,0.0009258486679755,0.0001648039760766,0.0009675829205662,8.909742609830573e-05,0.0014691448304802,0.0026216856203973,0.0002569411299191,0.0084316981956362,0.0042367493733763,0.0011476243380457,0.1145529225468635,8.244878699770197e-05,8.400869410252199e-05,0.3099429905414581,0.0028670863248407,0.0002754915622062,0.0855719819664955,0.0002794614701997,6.277215288719162e-05,0.0013985134428367,0.3099429905414581,democracy,1,0.0,1
2159,organizations in health,9.857891564024612e-05,0.0002432164910715,4.882110079051927e-05,0.0001867883693194,0.0001138112638727,5.629304359899834e-05,0.0001105449700844,0.000126642480609,8.452269685221836e-05,0.0001605350407771,7.532928430009633e-05,0.000105898703623,0.0002619252190925,0.0001191568371723,8.137060649460182e-05,0.000186218167073,0.0002401736710453,0.9633387327194214,0.0095944041386246,0.000331653835019,7.827950321370736e-05,0.0019053842406719,0.9633387327194214,healthcare,1,0.0,1
2160,organizations in management,0.0005878673982806,0.0002162111923098,0.0001451217394787,0.0001832017733249,0.0020822454243898,8.5042993305251e-05,0.0027275288011878,0.0011366571998223,0.000180214527063,0.0065520773641765,0.004083929117769,0.0011125107994303,0.0263825803995132,8.801409421721473e-05,8.13111400930211e-05,0.0135127818211913,0.0013596740318462,0.0004952119779773,0.0546611063182354,0.534396231174469,6.87993160681799e-05,0.0021829381585121,0.534396231174469,business,1,0.0,1
2161,organizations in planning and development,0.0287633165717124,0.0006157483439892,0.0005956629174761,0.0003024363541044,0.0160590186715126,0.0007688030600547,0.0029904583934694,0.0098599260672926,0.0002105546445818,0.0137234637513756,0.0157826598733663,0.0422689989209175,0.0318511240184307,0.0001454351731808,0.0001573192275827,0.0216186959296464,0.0031409789808094,0.0018326647114008,0.1002160981297493,0.8350868225097656,0.0001204670552397,0.013997153379023,0.8350868225097656,business,1,0.0,1
2162,organizations in property,0.1083206608891487,0.001085499767214,0.000165165765793,0.000320373364957,0.0525963231921196,0.0284266993403434,0.000660887628328,0.0064246105030179,0.0002460874675307,0.0036801600363105,0.0016547153936699,0.0982111468911171,0.0111194485798478,0.0003583367797546,0.0001789550733519,0.0560479946434497,0.0017930753529071,0.0020545225124806,0.3142383992671966,0.403173953294754,0.0002276171580888,0.009938359260559,0.403173953294754,business,1,0.0,1
2163,organizations in transportation,0.0001569677406223,0.0423880964517593,7.78940157033503e-05,0.0002080148115055,0.0001407020172337,0.0001224910956807,0.5187133550643921,0.9661133289337158,0.0008856751373969,0.0003294117341283,0.0001512163435108,0.0324576385319232,0.0052016275003552,0.0001559174852445,8.28431875561364e-05,0.0008707139641046,0.0008011193713173,0.0001043966112774,0.0107550919055938,0.0082544516772031,0.0001094539475161,0.0073302630335092,0.9661133289337158,transit,1,0.0,1
